# Configuration
#   Username: nwmr
#   Timestamp: 2025-10-03 08:01:22.241867574 -04:00
#   Application: spex v0.0.118
#   References: `N132962 15 keV` revision 477 - 2025-10-02 21:29:04 -04:00
# Configuration warnings
#   The Duane-Hunt (14.66 keV) for KCl standard for 'N132962' detector differs by more than 1 % from the beam energy (15.00 keV)!!
#   The Duane-Hunt (14.83 keV) for CeO2 standard for 'N132962' detector differs by more than 1 % from the beam energy (15.00 keV)!!
#   There are no suitable references for [P L₁-M₂ and 1 others; 0.0632>.
#   There are no suitable references for [K L₃-M₁ and 8 others; 0.8241>.
#   There are no suitable references for [Ga L₁-L₂ and 1 others; 0.0013>.
#   There are no suitable references for [Cs M₁-M₂ and 5 others; 0.0277>.
#   There are no suitable references for [Cs M₅-N₃ and 17 others; 0.9731>.
# Spectrum
#   GMIIIA K1012[0][all]['GMIIIA K1012[0][4].msa']
# Fit warnings
#   Removing Se from the fit and re-fitting (threshold = 0.0σ).
#   The k-ratio '[In L₁-L₃] = -0.083 ± 0.023' is more than 3σ negative.
#   The k-ratio '[Ce M₁-O₃ + 1 other] = -2.83 ± 0.24' is more than 3σ negative.
# Quantification results
GMIIIA K1012[5][all],Ca,20,40.078,0.00443,0.00004,0.00428,0.00012,0.00260,0.00011
GMIIIA K1012[5][all],Ga,31,69.723,0.01665,0.00017,0.01608,0.00046,0.00561,0.00023
GMIIIA K1012[5][all],Se,34,78.971,0.00000,0.00037,0.00000,0.00035,0.00000,0.00011
GMIIIA K1012[5][all],In,49,114.818,0.01806,0.00015,0.01744,0.00049,0.00369,0.00015
GMIIIA K1012[5][all],Cs,55,132.90545196,0.02339,0.00017,0.02259,0.00063,0.00413,0.00017
GMIIIA K1012[5][all],Ba,56,137.327,0.13705,0.00052,0.13237,0.00360,0.02343,0.00096
GMIIIA K1012[5][all],Ce,58,140.116,0.01540,0.00017,0.01487,0.00043,0.00258,0.00011
# Notes
#   Analytical total: 1.035 ± 0.028
#   Duane-Hunt: 15.20 keV
#   Residual written to GMIIIA K1012[5][4][residual].msa.
#   Plot output to 'GMIIIA K1012[5][4][quantify].pdf'
# Spectrum
#   GMIIIA K1012[6][all]['GMIIIA K1012[6][4].msa']
# Fit warnings
#   Removing Se from the fit and re-fitting (threshold = 0.0σ).
#   The k-ratio '[In L₁-L₃] = -0.094 ± 0.023' is more than 3σ negative.
#   The k-ratio '[Ce M₁-O₃ + 1 other] = -2.80 ± 0.24' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K1012[6][all],O,8,15.999,0.41200,0.02749,0.39880,0.01610,0.60485,0.01617
GMIIIA K1012[6][all],Na,11,22.98976928,0.01694,0.00023,0.01639,0.00049,0.01730,0.00074
GMIIIA K1012[6][all],Mg,12,24.305,0.08550,0.00388,0.08276,0.00410,0.08262,0.00480
GMIIIA K1012[6][all],Al,13,26.9815384,0.07837,0.00266,0.07586,0.00313,0.06822,0.00351
GMIIIA K1012[6][all],Si,14,28.085,0.20153,0.00041,0.19507,0.00528,0.16854,0.00685
GMIIIA K1012[6][all],P,15,30.973761998,0.00711,0.00008,0.00688,0.00020,0.00539,0.00023
GMIIIA K1012[6][all],K,19,39.0983,0.01894,0.00006,0.01833,0.00050,0.01138,0.00046
GMIIIA K1012[6][all],Ca,20,40.078,0.00432,0.00004,0.00419,0.00012,0.00253,0.00010
GMIIIA K1012[6][all],Ga,31,69.723,0.01712,0.00017,0.01658,0.00048,0.00577,0.00024
GMIIIA K1012[6][all],Se,34,78.971,0.00000,0.00037,0.00000,0.00035,0.00000,0.00011
GMIIIA K1012[6][all],In,49,114.818,0.01827,0.00015,0.01769,0.00050,0.00374,0.00015
GMIIIA K1012[6][all],Cs,55,132.90545196,0.02215,0.00017,0.02144,0.00060,0.00391,0.00016
GMIIIA K1012[6][all],Ba,56,137.327,0.13413,0.00052,0.12984,0.00353,0.02294,0.00094
GMIIIA K1012[6][all],Ce,58,140.116,0.01673,0.00018,0.01619,0.00047,0.00280,0.00012
# Notes
#   Analytical total: 1.033 ± 0.028
#   Duane-Hunt: 15.20 keV
#   Residual written to GMIIIA K1012[6][4][residual].msa.
#   Plot output to 'GMIIIA K1012[6][4][quantify].pdf'
# Spectrum
#   GMIIIA K1012[7][all]['GMIIIA K1012[7][4].msa']
# Fit warnings
#   Removing Se from the fit and re-fitting (threshold = 0.0σ).
#   The k-ratio '[In L₁-L₃] = -0.205 ± 0.020' is more than 3σ negative.
#   The k-ratio '[Ce M₁-O₃ + 1 other] = -1.52 ± 0.23' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K1012[7][all],O,8,15.999,0.30251,0.01916,0.36396,0.01474,0.56734,0.01572
GMIIIA K1012[7][all],Na,11,22.98976928,0.01352,0.00016,0.01627,0.00043,0.01765,0.00067
GMIIIA K1012[7][all],Mg,12,24.305,0.07131,0.00282,0.08580,0.00369,0.08804,0.00449
GMIIIA K1012[7][all],Al,13,26.9815384,0.06740,0.00199,0.08108,0.00290,0.07495,0.00339
GMIIIA K1012[7][all],Si,14,28.085,0.17620,0.00031,0.21199,0.00498,0.18825,0.00681
GMIIIA K1012[7][all],P,15,30.973761998,0.00661,0.00007,0.00795,0.00020,0.00640,0.00024
GMIIIA K1012[7][all],K,19,39.0983,0.01696,0.00006,0.02041,0.00048,0.01302,0.00047
GMIIIA K1012[7][all],Ca,20,40.078,0.00429,0.00004,0.00516,0.00013,0.00321,0.00012
GMIIIA K1012[7][all],Ga,31,69.723,0.01440,0.00017,0.01732,0.00045,0.00620,0.00024
GMIIIA K1012[7][all],Se,34,78.971,0.00000,0.00038,0.00000,0.00046,0.00000,0.00014
GMIIIA K1012[7][all],In,49,114.818,0.00824,0.00014,0.00991,0.00029,0.00215,0.00009
GMIIIA K1012[7][all],Cs,55,132.90545196,0.01872,0.00015,0.02252,0.00056,0.00423,0.00016
GMIIIA K1012[7][all],Ba,56,137.327,0.11717,0.00041,0.14096,0.00333,0.02560,0.00093
GMIIIA K1012[7][all],Ce,58,140.116,0.01385,0.00016,0.01666,0.00044,0.00297,0.00011
# Notes
#   Analytical total: 0.831 ± 0.019
#   Duane-Hunt: 14.94 keV
#   Residual written to GMIIIA K1012[7][4][residual].msa.
#   Plot output to 'GMIIIA K1012[7][4][quantify].pdf'
# Spectrum
#   GMIIIA K1012[8][all]['GMIIIA K1012[8][4].msa']
# Fit warnings
#   Removing Se from the fit and re-fitting (threshold = 0.0σ).
#   The k-ratio '[In L₁-L₃] = -0.116 ± 0.023' is more than 3σ negative.
#   The k-ratio '[Ce M₁-O₃ + 1 other] = -3.45 ± 0.24' is more than 3σ negative.
# Quantification results
Name,Element,Z,A,C[z],U[C[z]],N[z],U[N[z]],A[z],U[A[z]]
GMIIIA K1012[8][all],O,8,15.999,0.41284,0.02757,0.39922,0.01613,0.60589,0.01618
GMIIIA K1012[8][all],Na,11,22.98976928,0.01660,0.00022,0.01606,0.00048,0.01696,0.00072
GMIIIA K1012[8][all],Mg,12,24.305,0.08496,0.00393,0.08215,0.00412,0.08207,0.00482
GMIIIA K1012[8][all],Al,13,26.9815384,0.07847,0.00271,0.07588,0.00317,0.06829,0.00354
GMIIIA K1012[8][all],Si,14,28.085,0.20100,0.00041,0.19437,0.00527,0.16805,0.00685
GMIIIA K1012[8][all],P,15,30.973761998,0.00718,0.00008,0.00694,0.00020,0.00544,0.00023
GMIIIA K1012[8][all],K,19,39.0983,0.01919,0.00006,0.01856,0.00051,0.01152,0.00047
GMIIIA K1012[8][all],Ca,20,40.078,0.00437,0.00004,0.00423,0.00012,0.00256,0.00011
GMIIIA K1012[8][all],Ga,31,69.723,0.01631,0.00017,0.01577,0.00046,0.00549,0.00023
GMIIIA K1012[8][all],Se,34,78.971,0.00000,0.00037,0.00000,0.00036,0.00000,0.00011
GMIIIA K1012[8][all],In,49,114.818,0.01845,0.00015,0.01784,0.00050,0.00377,0.00016
GMIIIA K1012[8][all],Cs,55,132.90545196,0.02242,0.00017,0.02168,0.00061,0.00396,0.00016
GMIIIA K1012[8][all],Ba,56,137.327,0.13712,0.00053,0.13260,0.00362,0.02345,0.00096
GMIIIA K1012[8][all],Ce,58,140.116,0.01520,0.00017,0.01470,0.00043,0.00255,0.00011
# Notes
#   Analytical total: 1.034 ± 0.028
#   Duane-Hunt: 15.03 keV
#   Residual written to GMIIIA K1012[8][4][residual].msa.
#   Plot output to 'GMIIIA K1012[8][4][quantify].pdf'
# Result Comparison
Name,O,Na,Mg,Al,Si,P,K,Ca,Ga,Se,In,Cs,Ba,Ce,Σ
GMIIIA K1012[0][all],0.411 ± 0.027,0.01697 ± 0.00022,0.0858 ± 0.0040,0.0785 ± 0.0027,0.20112 ± 0.00041,0.006849 ± 0.000077,0.018947 ± 0.000060,0.004318 ± 0.000036,0.01635 ± 0.00017,0.00000 ± 0.00037,0.01830 ± 0.00015,0.02273 ± 0.00017,0.13693 ± 0.00052,0.01509 ± 0.00017,1.033 ± 0.028
GMIIIA K1012[1][all],0.413 ± 0.027,0.01635 ± 0.00022,0.0854 ± 0.0039,0.0786 ± 0.0027,0.20215 ± 0.00041,0.006955 ± 0.000078,0.018959 ± 0.000060,0.004401 ± 0.000036,0.01736 ± 0.00017,0.00000 ± 0.00036,0.01784 ± 0.00015,0.02316 ± 0.00017,0.13509 ± 0.00052,0.01531 ± 0.00017,1.034 ± 0.028
GMIIIA K1012[2][all],0.412 ± 0.028,0.01673 ± 0.00022,0.0851 ± 0.0039,0.0780 ± 0.0027,0.20117 ± 0.00041,0.007092 ± 0.000079,0.018940 ± 0.000060,0.004297 ± 0.000036,0.01653 ± 0.00017,0.00000 ± 0.00037,0.01870 ± 0.00015,0.02206 ± 0.00017,0.13620 ± 0.00053,0.01560 ± 0.00017,1.032 ± 0.028
GMIIIA K1012[3][all],0.411 ± 0.027,0.01659 ± 0.00022,0.0851 ± 0.0040,0.0782 ± 0.0027,0.20119 ± 0.00041,0.007040 ± 0.000078,0.019047 ± 0.000060,0.004333 ± 0.000036,0.01742 ± 0.00017,0.00000 ± 0.00037,0.01812 ± 0.00015,0.02314 ± 0.00017,0.13842 ± 0.00053,0.01557 ± 0.00018,1.035 ± 0.028
GMIIIA K1012[4][all],0.413 ± 0.027,0.01707 ± 0.00023,0.0854 ± 0.0039,0.0787 ± 0.0027,0.20109 ± 0.00041,0.007194 ± 0.000080,0.019174 ± 0.000060,0.004174 ± 0.000036,0.01725 ± 0.00017,0.00000 ± 0.00037,0.01789 ± 0.00015,0.02322 ± 0.00017,0.13621 ± 0.00052,0.01554 ± 0.00017,1.035 ± 0.028
GMIIIA K1012[5][all],0.412 ± 0.028,0.01655 ± 0.00022,0.0858 ± 0.0040,0.0781 ± 0.0027,0.20183 ± 0.00042,0.006878 ± 0.000077,0.018864 ± 0.000060,0.004432 ± 0.000036,0.01665 ± 0.00017,0.00000 ± 0.00037,0.01806 ± 0.00015,0.02339 ± 0.00017,0.13705 ± 0.00052,0.01540 ± 0.00017,1.035 ± 0.028
GMIIIA K1012[6][all],0.412 ± 0.027,0.01694 ± 0.00023,0.0855 ± 0.0039,0.0784 ± 0.0027,0.20153 ± 0.00041,0.007112 ± 0.000079,0.018935 ± 0.000060,0.004324 ± 0.000036,0.01712 ± 0.00017,0.00000 ± 0.00037,0.01827 ± 0.00015,0.02215 ± 0.00017,0.13413 ± 0.00052,0.01673 ± 0.00018,1.033 ± 0.028
GMIIIA K1012[7][all],0.303 ± 0.019,0.01352 ± 0.00016,0.0713 ± 0.0028,0.0674 ± 0.0020,0.17620 ± 0.00031,0.006611 ± 0.000070,0.016962 ± 0.000062,0.004286 ± 0.000036,0.01440 ± 0.00017,0.00000 ± 0.00038,0.00824 ± 0.00014,0.01872 ± 0.00015,0.11717 ± 0.00041,0.01385 ± 0.00016,0.831 ± 0.019
GMIIIA K1012[8][all],0.413 ± 0.028,0.01660 ± 0.00022,0.0850 ± 0.0039,0.0785 ± 0.0027,0.20100 ± 0.00041,0.007177 ± 0.000080,0.019188 ± 0.000060,0.004373 ± 0.000036,0.01631 ± 0.00017,0.00000 ± 0.00037,0.01845 ± 0.00015,0.02242 ± 0.00017,0.13712 ± 0.00053,0.01520 ± 0.00017,1.034 ± 0.028
Mean,0.400 ± 0.037,0.0164 ± 0.0011,0.0838 ± 0.0047,0.0771 ± 0.0037,0.1986 ± 0.0084,0.00699 ± 0.00019,0.01878 ± 0.00069,0.004326 ± 0.000075,0.01660 ± 0.00093,0,0.0171 ± 0.0033,0.0223 ± 0.0014,0.1343 ± 0.0065,0.01537 ± 0.00074,1.012 ± 0.068
Nominal,0.3934,0.0148,0.0905,0.0794,0.187,0.0063,0.0166,0.004,0.0149,0.0071,0.0165,0.0189,0.1343,0.0163,1
RDEV (%),1.6,10.3,-7.3,-2.8,6.2,11.2,13.1,8.1,11.6,-100,3.4,18.4,-0.1,-5.6,1.2
